receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-101837,TXN101837,2026-07-05,18:50:00,minimart express-ikeja ,TILL-02,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,3,2490,0,POS Card
RCPT-101055,TXN101055,2026-04-11,12:01:00, Yaba,TILL-01,Fatima Bello,2347599425502,SKU1016,Eva Water 75cl,Beverages,2,180.00,0,Cash
RCPT-101430,TXN101430,2026-07-20,09:59 AM,YABA,TILL-01,Fatima Bello,7927923648,SKU1027,Amstel Malta 33cl,Beverages,3,460,0,Bank Transfer
RCPT-101617,TXN101617,2026-07-30,11:22 AM,MiniMart Express - Yaba,TILL-02,Emeka Obi,,SKU1010,Mama Gold Rice5kg,Grains & Staples,1,6700,0,Bank Transfer
RCPT-101119,TXN101119,2026-03-31,10:45:00,MiniMart Express - Yaba,TILL-03,Ibrahim Musa,2 3 4 8 7 8 9 3 1 4 4 2 8,SKU1001,Indomie Noodle 70g,Grains & Staples,2,150,0,POS Card
RCPT-101597,TXN101597,2026-05-03,21:12:00,MiniMart Express - Ikeja,TILL-01,Blessing Nwosu,7831320758,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,7070,0,pos
RCPT-101731,TXN101731,2026-05-14,16:41:00,MiniMart Express - Yaba,TILL-01,Blessing Nwosu,,SKU1001,Indomie Noodle 70g,Grains & Staples,2,170.00,5,Cash
RCPT-101917,TXN101917,2026-07-10,11:03:00,minimart express-ikeja ,TILL-01,Amaka Eze,09089314030,SKU1016,Eva Water 75cl,Beverages,2,230,0,cash
RCPT-100950,TXN100950,2026-05-18,12:41:00,minimart express-ikeja ,TILL-01,Chidinma Okafor,,SKU1008,Milo 400g,Beverages,1,2160,0,Bank Transfer
RCPT-101441,TXN101441,2026-04-11,20:47:00,Surulere Branch,TILL-01,Amaka Eze,+2347498382225,SKU1005,COCA COLA 50CL,Beverages,1,440,0,ussd
RCPT-101733,TXN101733,2026-03-02,16:47:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,2347491702222,SKU1014,Dettol Soap 65g,Personal Care,4,₦360.00,0,Bank Transfer
RCPT-101466,TXN101466,02/07/2026,07:39:00, Yaba,TILL-03,Amaka Eze,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,2110,0,USSD
RCPT-100657,TXN100657,2026-03-08,18:09:00,YABA,TILL-03,Fatima Bello,,SKU1018,Maltina 33cl,Beverages,3,,0,ussd
RCPT-102385,TXN102385,2026-07-20,12:16:00,IKEJA,TILL-02,Emeka Obi,,SKU1016,Eva Water 75cl,Beverages,2,180,0,Cash
RCPT-101361,TXN101361,2026-04-26,10:38:00,YABA,TILL-03,Ibrahim Musa,+2347164158199,SKU1030,Nasco Cornflakes 500g,Grains & Staples,4,"2,100.00",0,Card
RCPT-100850,TXN100850,2026-07-31,07:49:00,IKEJA,TILL-01,Amaka Eze,,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,4,7330,0,Cash
RCPT-100758,TXN100758,2026-04-29,15:07:00,Ikeja Branch,TILL-01,Fatima Bello,07891109886,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3640,0,transfer
RCPT-101195,TXN101195,2026-03-03,10:50:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1028,Semovita 2kg,Grains & Staples,3,2130,0,POS Card
RCPT-100303,TXN100303,2026-04-07,11:47:00,minimart express-ikeja ,TILL-01,Ibrahim Musa,+2347027238751,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"1,980.00",0,Cash
RCPT-101024,TXN101024,2026-05-10,10:15 AM,IKEJA,TILL-01,Tunde Bakare,,SKU1006,Bigi Cola 50cl,Beverages,1,₦350.00,0,USSD
RCPT-101063,TXN101063,06-05-2026,16:56:00,Yaba Branch,TILL-02,Ibrahim Musa,,SKU1007,Gala Sausage Roll,Snacks,4,250,0,POS Card
RCPT-101755,TXN101755,29-03-2026,09:57:00,SURULERE,TILL-01,Amaka Eze,,SKU1018,Maltina 33cl,Beverages,2,₦460.00,0,POS Card
RCPT-101707,TXN101707,2026-05-22,14:38:00,minimart express-ikeja ,TILL-02,Chidinma Okafor,2348478910656,SKU1017,La Casera 50cl,Beverages,1,360,0,Bank Transfer
RCPT-100050,TXN100050,2026-03-05,07:35:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,2,7460,10,Cash
RCPT-100605,TXN100605,2026-05-19,20:33:00,Ikeja Branch,TILL-02,Segun Adeyemi,7825153724,SKU1011,Honeywell Semolina 2kg,Grains & Staples,4,2600,0,ussd
RCPT-100573,TXN100573,06/05/2026,16:46:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,07525766182,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,,0,POS Card
RCPT-100630,TXN100630,23-05-2026,13:26:00,Ikeja Branch,TILL-01,Tunde Bakare,,SKU1009,Cowbell Milk Powder 360g,Dairy,3,"₦1,720.00",0,Card
RCPT-102500,TXN102500,2026-04-09,16:21:00,minimart express-ikeja ,TILL-02,Amaka Eze,,SKU1003,Golden Morn 500g,Grains & Staples,1,"1,490.00",0,Cash
RCPT-101806,TXN101806,2026-05-20,20:17:00,YABA,TILL-02,Amaka Eze,,SKU1019,Titus Sardine 125g,Canned Foods,5,730,0,USSD
RCPT-100683,TXN100683,28-05-2026,19:49:00,Surulere Branch,TILL-01,Fatima Bello,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2300,0,Bank Transfer
RCPT-101030,TXN101030,16-03-2026,07:04:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1001,Indomie Noodle 70g,Grains & Staples,1,160,0,Cash
RCPT-101101,TXN101101,2026-07-17,21:38:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,+ 2 3 4 7 7 7 3 4 5 1 1 6 0,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2500,0,Cash
RCPT-100975,TXN100975,2026-06-13,13:42:00,SURULERE,TILL-01,Segun Adeyemi,+2347491448155,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1930,0,Cash
RCPT-101833,TXN101833,05/31/2026,10:19 AM,MiniMart Express - Yaba,TILL-03,Amaka Eze,,SKU1004,Dangote sugar 1Kg,Grains & Staples,3,1140,0,POS Card
RCPT-102087,TXN102087,2026-07-19,08:50:00,MiniMart Express - Yaba,TILL-03,Tunde Bakare,,SKU1001, Indomie Noodles 70g ,GRAINS & STAPLES,1,170,0,Bank Transfer
RCPT-101257,TXN101257,2026-06-04,14:04:00,minimart express-ikeja ,TILL-01,Tunde Bakare,2347231177856,SKU1023,Ariel Detergent 900g,Household,1,1810,0,Bank Transfer
RCPT-102484,TXN102484,2026-07-26,10:42:00,Yaba Branch,TILL-03,Segun Adeyemi,08677445938,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2730,0,POS Card
RCPT-100589,TXN100589,19-06-2026,15:42:00,IKEJA,TILL-02,Ibrahim Musa,,SKU1006,Bigi Cola 50cl,Beverages,1,360,0,POS Card
RCPT-100248,TXN100248,04/11/2026,13:33:00,YABA,TILL-02,Amaka Eze,2348192386477,SKU1026,Chivita Juice 1L,Beverages,1,1300,0,Cash
RCPT-100912,TXN100912,2026-04-03,12:43:00,MiniMart Express - Ikeja,TILL-02,Amaka Eze,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,330,0,pos
RCPT-100037,TXN100037,2026-06-01,13:36:00,MiniMart Express - Ikeja,TILL-01,Segun Adeyemi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,910,0,Cash
RCPT-100043,TXN100043,2026-04-27,20:19:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,8804477544,SKU1026,Chivita Juice 1L,Beverages,2,1430,0,POS Card
RCPT-100347,TXN100347,2026-03-04,12:00:00,MiniMart Express - Ikeja,TILL-02,Amaka Eze,,SKU1006,Bigi Cola 50cl,Beverages,1,320,0,Cash
RCPT-102460,TXN102460,21/07/2026,10:10:00,SURULERE,TILL-01,Tunde Bakare,+2347049463709,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,"₦3,670.00",0,cash
RCPT-100655,TXN100655,2026-06-17,18:42:00,YABA,TILL-02,Ibrahim Musa,,SKU1026,Chivita Juice 1L,Beverages,2,1270,0,Cash
RCPT-100726,TXN100726,2026-05-12,11:39:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,3,"2,790.00",0,CASH
RCPT-101004,TXN101004,21/05/2026,18:14:00,SURULERE,TILL-01,Amaka Eze,+2348041653911,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3600,0,USSD
RCPT-101343,TXN101343,2026-04-11,09:52:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,2348226130509,SKU1024,"Pampers Diapers (pack, medium)",,3,5100,0,USSD
RCPT-102120,TXN102120,2026-03-13,20:51:00,minimart express-ikeja ,TILL-01,Ibrahim Musa,,SKU1016,Eva Water 75cl,Beverages,1,220,0,POS Card
RCPT-102252,TXN102252,31/07/2026,10:50:00,IKEJA,TILL-01,Blessing Nwosu,,SKU1001,Indomie Noodles 70g,Grains & Staples,1,140,0,Cash
RCPT-101977,TXN101977,2026-04-17,19:30:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1002,Peak Milk Evap 170g,Dairy,1,670,0,pos
RCPT-102011,TXN102011,2026-03-21,01:23 PM,SURULERE,TILL-01,Fatima Bello,0 8 5 3 4 7 6 8 1 4 0,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,1920,0,Cash
RCPT-101595,TXN101595,2026-05-07,20:26:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,"2,180.00",0,cash
RCPT-101263,TXN101263,2026-05-27,07:02:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1019,Titus Sardine 125g,Canned Foods,1,790.00,5,POS
RCPT-102441,TXN102441,2026-06-16,08:51:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,,SKU1029,Dano Milk Powder 400g,Dairy,3,3050,0,Cash
RCPT-100948,TXN100948,2026-04-01,08:47:00,SURULERE,TILL-01,Fatima Bello,0 8 1 8 7 4 0 4 7 3 6,SKU1029,Dano Milk Powder 400g,Dairy,3,"₦3,070.00",0,Cash
RCPT-101736,TXN101736,2026-07-16,19:38:00,SURULERE,TILL-01,Emeka Obi,8271897167,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3140,0,Cash
RCPT-100066,TXN100066,2026-03-24,10:43 AM,MiniMart Express - Yaba,TILL-02,Tunde Bakare,,SKU1027,Amstel Malta 33cl,Beverages,1,370,0,Bank Transfer
RCPT-100596,TXN100596,14/05/2026,02:30 PM,minimart express-ikeja ,TILL-02,Fatima Bello,,SKU1022,Knorr Chicken Cubes (pack),,1,300,0,POS
RCPT-100895,TXN100895,21/06/2026,15:06:00,Ikeja Branch,TILL-02,Segun Adeyemi,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2260,0,POS Card
RCPT-100761,TXN100761,2026-04-16,11:41:00,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,+2348457937827,SKU1026,Chivita Juice 1L,Beverages,4,"₦1,430.00",0,Cash
RCPT-101056,TXN101056,2026-06-07,19:30:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1015,Close Up Toothpaste 140ml,Personal Care,5,850,0,Cash
RCPT-100226,TXN100226,2026-07-20,13:46:00,Surulere Branch,TILL-01,,7739971807,SKU1006,Bigi Cola 50cl,Beverages,2,,0,Bank Transfer
RCPT-102376,TXN102376,2026-07-21,12:43:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1014,Dettol Soap 65g,Personal Care,1,320,0,Transfer
RCPT-102527,TXN102527,2026-05-16,10:29:00,Ikeja Branch,TILL-02,Tunde Bakare,+2348929609507,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,"₦3,290.00",0,Cash
RCPT-100209,TXN100209,20-03-2026,15:23:00,MiniMart Express - Yaba,TILL-01,Tunde Bakare,+2347537556539,SKU1021,Bournvita 500g,Beverages,1,2260,0,Cash
RCPT-101038,TXN101038,2026-07-07,18:33:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1021,Bournvita 500g,Beverages,1,"₦2,330.00",0,Cash
RCPT-102111,TXN102111,2026-05-03,17:52:00,Ikeja Branch,TILL-02,Ibrahim Musa,2348481429394,SKU1027,Amstel Malta 33cl,BEVERAGES,1,450,0,cash
RCPT-101904,TXN101904,07/22/2026,11:17 AM,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,2348175322192,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4820,0,Transfer
RCPT-101310,TXN101310,06/26/2026,18:25:00,IKEJA,TILL-01,Blessing Nwosu,,SKU1030,Nasco Cornflakes 500g,GRAINS & STAPLES,4,1830,0,Cash
RCPT-100016,TXN100016,2026-07-11,20:05:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1023,Ariel Detergent 900g,Household,1,"1,910.00",0,POS Card
RCPT-102151,TXN102151,2026-04-12,09:08:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,"₦6,870.00",0,Transfer
RCPT-102174,TXN102174,07/29/2026,09:20 AM,Ikeja Branch,TILL-01,Fatima Bello,+2347355525443,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3170,0,ATM Card
RCPT-102316,TXN102316,2026-05-05,11:24:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1016,Eva Water 75cl,,1,180,0,POS Card
RCPT-102342,TXN102342,07/07/2026,17:58:00,Yaba Branch,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,2470,0,Cash
RCPT-102571,TXN102571,2026-07-02,13:59:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1003,Golden Morn 500g,Grains & Staples,2,1380,0,Bank Transfer
RCPT-101690,TXN101690,2026-06-28,16:32:00,Surulere Branch,TILL-01,Chidinma Okafor,+2347307715305,SKU1023,Ariel Detergent 900g,Household,1,"1,580.00",0,Bank Transfer
RCPT-102499,TXN102499,07/20/2026,09:49:00, Yaba,TILL-03,Emeka Obi,7965155017,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2380,0,POS Card
RCPT-101044,TXN101044,2026-07-02,12:16:00, Yaba,TILL-01,Amaka Eze,,SKU1006,Bigi Cola 50cl,Beverages,4,350,0,pos
RCPT-102039,TXN102039,25-05-2026,20:19:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1027,Amstel Malta 33cl,Beverages,2,₦440.00,0,ATM Card
RCPT-100591,TXN100591,17-05-2026,19:23:00,IKEJA,TILL-02,Emeka Obi,7 2 5 7 8 5 8 2 6 0,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,2090,0,Bank Transfer
RCPT-101589,TXN101589,2026-07-29,18:03:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,7 3 1 5 0 7 3 1 9 3,SKU1016,Eva Water 75cl,Beverages,4,,0,pos
RCPT-101275,TXN101275,2026-05-17,19:20:00,Surulere Branch,TILL-01,Fatima Bello,,SKU1017,La Casera 50cl,Beverages,3,,0,Card
RCPT-102525,TXN102525,06/16/2026,17:38:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,08759244184,SKU1002,Peak Milk Evap 170g,Dairy,1,630,0,Bank Transfer
RCPT-100262,TXN100262,2026-06-28,11:23:00,Ikeja Branch,TILL-01,Segun Adeyemi,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3330,0,Bank Transfer
RCPT-100667,TXN100667,27-07-2026,15:58:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1008,Milo 400g,Beverages,3,2370,0,ATM Card
RCPT-101543,TXN101543,2026-06-17,19:41:00,Yaba Branch,TILL-02,Emeka Obi,,SKU1005,Coke 50cl,Beverages,5,430,0,ussd
RCPT-100160,TXN100160,2026-07-05,11:13:00,Yaba Branch,TILL-01,Fatima Bello,2347047019442,SKU1026,Chivita Juice 1L,Beverages,3,1260,0,Cash
RCPT-100985,TXN100985,2026-07-15,14:18:00, Yaba,TILL-01,Blessing Nwosu,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,280,0,cash
RCPT-100518,TXN100518,06/30/2026,19:39:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1027,Amstel Malta 33cl,Beverages,1,400,0,Cash
RCPT-101772,TXN101772,2026-07-28,15:27:00,Yaba Branch,TILL-03,Emeka Obi,,SKU1011,Honeywell Semolina 2kg,,1,2210,0,POS Card
RCPT-100193,TXN100193,2026-05-11,18:55:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1014,Dettol Soap 65g,Personal Care,3,370.00,0,Bank Transfer
RCPT-101797,TXN101797,2026-05-14,07:15:00,YABA,TILL-01,Amaka Eze,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,"₦4,580.00",0,Cash
RCPT-101313,TXN101313,2026-03-31,20:19:00,minimart express-ikeja ,TILL-02,Blessing Nwosu,,SKU1023,Ariel Detergent 900g,,2,1720,0,Cash
RCPT-101765,TXN101765,2026-06-30,14:41:00,IKEJA,TILL-02,Fatima Bello,07113914332,SKU1026,Chivita Juice 1L,Beverages,2,,0,transfer
RCPT-100110,TXN100110,2026-06-29,07:13:00,IKEJA,TILL-02,Emeka Obi,2347544419219,SKU1019,Titus Sardine 125g,Canned Foods,2,660,0,Card
RCPT-100741,TXN100741,2026-07-05,09:09 PM, Yaba,TILL-01,Chidinma Okafor,,SKU1009,Cowbell Milk Powder 360g,Dairy,3,2060,0,POS Card
RCPT-102164,TXN102164,2026-07-11,12:21 PM,Ikeja Branch,TILL-01,Segun Adeyemi,+2347466893329,SKU1027,Amstel Malta 33cl,Beverages,1,420,0,Cash
RCPT-101749,TXN101749,2026-04-25,11:50:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,,SKU1025,Tom Tom Sweet (pack),Snacks,1,300,0,pos
RCPT-101102,TXN101102,17-05-2026,18:13:00,IKEJA,TILL-02,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,2,"1,650.00",0,POS Card
RCPT-100219,TXN100219,2026-07-08,14:03:00,minimart express-ikeja ,TILL-02,Chidinma Okafor,7767787345,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,2990,0,transfer
RCPT-100494,TXN100494,2026-05-13,18:38:00,IKEJA,TILL-01,Segun Adeyemi,,SKU1017,La Casera 50cl,Beverages,1,350,0,CASH
RCPT-101304,TXN101304,30-03-2026,21:33:00,minimart express-ikeja ,TILL-02,Amaka Eze,2349029058734,SKU1007,Gala Sausage Roll,Snacks,1,₦240.00,0,CASH
RCPT-102401,TXN102401,2026-04-23,18:22:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,2347812108946,SKU1010,Mama Gold Rice 5kg,Grains & Staples,3,7360,0,POS
RCPT-102564,TXN102564,2026-05-10,18:34:00, Yaba,TILL-01,,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4240,5,USSD
RCPT-102588,TXN102588,2026-03-13,12:27:00,minimart express-ikeja ,TILL-01,Chidinma Okafor,,SKU1008,Milo 400g,Beverages,5,2130,0,Cash
RCPT-101500,TXN101500,2026-04-26,17:03:00,IKEJA,TILL-01,Amaka Eze,+2348927880007,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,310.00,0,ussd
RCPT-102238,TXN102238,2026-05-23,08:47:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,+2348425396932,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3510,0,Transfer
RCPT-101158,TXN101158,2026-04-02,21:45:00,Ikeja Branch,TILL-01,Ibrahim Musa,8405044063,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2370,0,transfer
RCPT-101474,TXN101474,06/04/2026,14:56:00,YABA,TILL-01,Segun Adeyemi,+2349073628387,SKU1014,Dettol Soap 65g,Personal Care,1,330.00,0,Transfer
RCPT-101031,TXN101031,2026-05-19,17:53:00,Yaba Branch,TILL-01,Chidinma Okafor,,SKU1013,Omo Detergent 900g,Household,-2,1590,0,Bank Transfer
RCPT-100926,TXN100926,05/15/2026,18:25:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1021,Bournvita 500g,Beverages,4,"₦2,520.00",0,Card
RCPT-100243,TXN100243,2026-05-10,04:44 PM,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1027,Amstel Malta 33cl,Beverages,1,₦370.00,0,Cash
RCPT-101400,TXN101400,03/11/2026,10:03:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,7631138883,SKU1008,Milo 400g,Beverages,4,1950,0,Cash
RCPT-101097,TXN101097,14-06-2026,10:05:00,YABA,TILL-02,Ibrahim Musa,+2347495820513,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,1,6670,0,POS Card
RCPT-100413,TXN100413,2026-04-14,09:30:00, Yaba,TILL-01,Chidinma Okafor,2348226483188,SKU1021,Bournvita 500g,Beverages,3,"₦2,310.00",0,pos
RCPT-101271,TXN101271,2026-07-24,13:56:00,minimart express-ikeja ,TILL-02,Amaka Eze,,SKU1027,Amstel Malta 33cl,Beverages,1,370,0,ATM Card
RCPT-101371,TXN101371,2026-07-25,14:38:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,7229145548,SKU1021,Bournvita 500g,Beverages,4,2230,0,ATM Card
RCPT-100655,TXN100655,2026-06-17,18:42:00,Yaba Branch,TILL-02,Ibrahim Musa,,SKU1018,Maltina 33cl,Beverages,1,440.00,5,Cash
RCPT-101599,TXN101599,2026-05-18,21:32:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,+ 2 3 4 7 0 8 9 8 5 4 7 6 3,SKU1011,Honeywell Semolina 2kg,Grains & Staples,4,2090,0,Bank Transfer
RCPT-101843,TXN101843,2026-06-30,21:29:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,2348643510869,SKU1029,Dano Milk Powder 400g,Dairy,4,"₦2,690.00",5,Card
RCPT-100777,TXN100777,2026-05-21,10:32:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,3,2500,0,Card
RCPT-100632,TXN100632,2026-06-17,15:20:00, Yaba,TILL-03,Ibrahim Musa,8562109269,SKU1008,Milo 400g,Beverages,1,1960,0,POS Card
RCPT-101361,TXN101361,26-04-2026,10:38:00,MiniMart Express - Yaba,TILL-03,Ibrahim Musa,+2347164158199,SKU1026,Chivita Juice 1L,Beverages,1,1470,0,Card
RCPT-100587,TXN100587,2026-07-01,13:35:00,minimart express-ikeja ,TILL-02,Amaka Eze,,SKU1021,Bournvita 500g,Beverages,1,2510,10,Card
RCPT-101290,TXN101290,2026-04-19,13:31:00,Ikeja Branch,TILL-01,Ibrahim Musa,08027227279,SKU1013,Omo Detergent 900g,Household,1,1500,0,Cash
RCPT-102251,TXN102251,2026-03-25,21:24:00,MiniMart Express - Yaba,TILL-02,Tunde Bakare,08201930306,SKU1006,Bigi Cola 50cl,Beverages,1,390,0,POS Card
RCPT-100477,TXN100477,2026-07-03,17:20:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,5,"₦4,450.00",0,POS Card
RCPT-100720,TXN100720,2026-04-21,08:05:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1025,Tom Tom Sweet (pack),SNACKS,5,280,0,POS Card
RCPT-101905,TXN101905,2026-03-11,12:55:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1760,0,Cash
RCPT-102146,TXN102146,2026-04-22,08:51:00,IKEJA,TILL-02,Segun Adeyemi,,SKU1002,Peak Milk Evaporated 170g,Dairy,3,680,0,Bank Transfer
RCPT-101785,TXN101785,2026-06-26,18:18:00,minimart express-ikeja ,TILL-02,Emeka Obi,,SKU1002,peak milk evaporated170g,Dairy,-1,700.00,0,POS Card
RCPT-100896,TXN100896,2026-06-14,10:52:00,YABA,TILL-03,Amaka Eze,08413651861,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,1,₦170.00,0,Bank Transfer
RCPT-100270,TXN100270,2026-04-06,14:10:00,Ikeja Branch,TILL-02,Amaka Eze,9065067855,SKU1007,Gala Sausage Roll,Snacks,3,270,0,ATM Card
RCPT-101712,TXN101712,2026-05-02,12:12:00,Surulere Branch,TILL-01,Tunde Bakare,+2348995569635,SKU1016,Eva Water 75cl,Beverages,2,180,0,USSD
RCPT-101180,TXN101180,21-05-2026,20:48:00, Yaba,TILL-01,Segun Adeyemi,8788542475,SKU1023,Ariel Detergent 900g,Household,3,1730,0,transfer
RCPT-102498,TXN102498,06/08/2026,16:30:00,minimart express-ikeja ,TILL-02,Chidinma Okafor,2348773272583,SKU1009,Cowbell Milk Powder 360g,Dairy,4,1840,0,Cash
RCPT-101918,TXN101918,2026-07-08,20:09:00,SURULERE,TILL-01,Emeka Obi,,SKU1007,Gala Sausage Roll,Snacks,4,270.00,0,USSD
RCPT-101784,TXN101784,2026-06-24,20:29:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1002,Peak Milk Evaporated 170g,Dairy,1,630,15,USSD
RCPT-101462,TXN101462,2026-05-24,15:41:00,Yaba Branch,TILL-02,Fatima Bello,,SKU1005,COCA COLA 50CL,Beverages,1,380,0,transfer
RCPT-101403,TXN101403,05/21/2026,20:57:00,SURULERE,TILL-01,Tunde Bakare,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,340,0,Bank Transfer
RCPT-100873,TXN100873,2026-05-06,07:04:00,YABA,TILL-02,Fatima Bello,2348706321605,SKU1028,Semovita 2kg,Grains & Staples,4,,0,Bank Transfer
RCPT-102080,TXN102080,2026-04-28,13:09:00,IKEJA,TILL-02,Ibrahim Musa,2 3 4 8 2 5 8 8 2 4 8 7 6,SKU1021,Bournvita 500g,Beverages,2,"₦2,670.00",0,Cash
RCPT-102496,TXN102496,2026-04-07,14:23:00,Surulere Branch,TILL-01,Fatima Bello,08102610074,SKU1008,Milo 400g,Beverages,3,2180,0,pos
RCPT-100849,TXN100849,2026-06-21,18:31:00,SURULERE,TILL-01,Tunde Bakare,7597524104,SKU1017,La Casera 50cl,Beverages,3,,0,Card
RCPT-100188,TXN100188,2026-03-03,09:05:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1001, Indomie Noodles 70g ,Grains & Staples,3,140,0,ATM Card
RCPT-101228,TXN101228,2026-03-20,18:16:00, Yaba,TILL-02,Ibrahim Musa,,SKU1025,Tom Tom Sweet (pack),Snacks,1,330.00,0,Card
RCPT-100876,TXN100876,2026-05-31,10:01:00,Yaba Branch,TILL-03,Chidinma Okafor,,SKU1002,Peak Milk Evap 170g,Dairy,2,670,0,Bank Transfer
RCPT-102249,TXN102249,2026-07-13,09:10:00,MiniMart Express - Surulere,TILL-01,,+2348382701100,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4580,0,Cash
RCPT-102007,TXN102007,18-07-2026,16:22:00,Yaba Branch,TILL-01,Fatima Bello,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,980,0,Cash
RCPT-100294,TXN100294,2026-04-19,15:32:00,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1027,Amstel Malta 33cl,,1,420,0,transfer
