receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-200015,TXN200015,03-08-2026,18:06:00,Ikeja Branch,TILL-01,Blessing Nwosu,,SKU1021,Bournvita 500g,Beverages,1,2670,15,Cash
RCPT-200184,TXN200184,2026-08-02,13:00:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1760,5,ATM Card
RCPT-200089,TXN200089,2026-08-10,18:24:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,08836556316,SKU1025,Tom Tom Sweet (pack),Snacks,1,330,0,POS
RCPT-200378,TXN200378,04/08/2026,11:39:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1029,Dano Milk Powder 400g,Dairy,4,,0,CASH
RCPT-200097,TXN200097,2026-08-04,18:49:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1019,Titus Sardine 125g,Canned Foods,1,680,5,Transfer
RCPT-200249,TXN200249,2026-08-11,19:29:00,YABA,TILL-02,Tunde Bakare,7217947895,SKU1027,Amstel Malta 33cl,Beverages,3,420,10,cash
RCPT-200042,TXN200042,09/08/2026,12:02:00,MiniMart Express - Ikeja,TILL-01,Chidinma Okafor,,SKU1005,Coca-Cola 50cl,Beverages,1,370,5,USSD
RCPT-200261,TXN200261,2026-08-06,14:54:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,4,2560,0,Transfer
RCPT-200350,TXN200350,2026-08-09,21:39:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,8898998954,SKU1029,Dano Milk Powder 400g,Dairy,4,2670,0,Bank Transfer
RCPT-200312,TXN200312,13-08-2026,19:15:00,SURULERE,TILL-01,Fatima Bello,+2348366140907,SKU1016,Eva Water 75cl,Beverages,2,190,15,Cash
RCPT-200059,TXN200059,2026-08-14,10:40:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,,SKU1015,Close Up Toothpaste 140ml,Personal Care,4,880,0,POS Card
RCPT-200388,TXN200388,2026-08-02,13:38:00,SURULERE,TILL-01,Fatima Bello,07545856920,SKU1016,Eva Water 75cl,Beverages,1,230,0,CASH
RCPT-200098,TXN200098,2026-08-05,13:47:00,Surulere Branch,TILL-01,,8628406089,SKU1001,Indomie Noodles 70g,Grains & Staples,1,160,0,POS Card
RCPT-200060,TXN200060,2026-08-08,09:37:00,MiniMart Express - Yaba,TILL-03,Blessing Nwosu,+2348976025322,SKU1005,Coca-Cola 50cl,Beverages,2,390.00,0,POS Card
RCPT-200247,TXN200247,2026-08-12,13:49:00,SURULERE,TILL-01,Tunde Bakare,8123359066,SKU1010,Mama Gold Rice 5kg,Grains & Staples,3,"₦6,200.00",10,Cash
RCPT-200315,TXN200315,2026-08-09,15:52:00,Yaba Branch,TILL-01,Segun Adeyemi,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,5,3170,0,Cash
RCPT-200027,TXN200027,08-08-2026,11:22:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,+2347886664830,SKU1006,Bigi Cola 50cl,Beverages,3,380,0,CASH
RCPT-200192,TXN200192,2026-08-10,12:35:00,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1001,Indomie Noodles 70g,Grains & Staples,1,160.00,0,ATM Card
RCPT-200168,TXN200168,2026-08-05,15:02:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,+2348282235855,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,320,0,POS Card
RCPT-200210,TXN200210,2026-08-14,11:12:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,09016641043,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1840,10,Cash
RCPT-200390,TXN200390,2026-08-01,20:16:00,YABA,TILL-03,Segun Adeyemi,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,5,,15,Cash
RCPT-200302,TXN200302,2026-08-14,11:59:00,YABA,TILL-01,Ibrahim Musa,08194346901,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4390,15,CASH
RCPT-200221,TXN200221,2026-08-03,14:33:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,+2348104116690,SKU1029,Dano Milk Powder 400g,Dairy,3,3190,0,Transfer
RCPT-200391,TXN200391,2026-08-08,08:01:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1028,Semovita 2kg,Grains & Staples,1,"₦2,000.00",0,Transfer
RCPT-200065,TXN200065,2026-08-04,13:14:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,08305271521,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1970,5,Transfer
RCPT-200358,TXN200358,2026-08-13,20:57:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1029,Dano Milk Powder 400g,Dairy,1,3100,10,USSD
RCPT-200022,TXN200022,09/08/2026,21:41:00,Yaba Branch,TILL-01,Segun Adeyemi,+2347909985918,SKU1001,Indomie Noodles 70g,Grains & Staples,1,150,15,Cash
RCPT-200131,TXN200131,13/08/2026,14:34:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,4,2510,5,pos
RCPT-200054,TXN200054,2026-08-12,19:15:00,IKEJA,TILL-02,Ibrahim Musa,8549039930,SKU1017,La Casera 50cl,Beverages,2,320,0,USSD
RCPT-200156,TXN200156,10-08-2026,14:04:00,MiniMart Express - Yaba,TILL-03,Amaka Eze,8755647602,SKU1003,Golden Morn 500g,Grains & Staples,2,1400,0,Cash
RCPT-200383,TXN200383,2026-08-14,17:26:00,YABA,TILL-03,Tunde Bakare,,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1810,10,Cash
RCPT-200163,TXN200163,2026-08-09,18:29:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1008,Milo 400g,Beverages,1,2080,10,Bank Transfer
RCPT-200169,TXN200169,2026-08-01,08:58:00,Ikeja Branch,TILL-01,Tunde Bakare,7582424618,SKU1028,Semovita 2kg,Grains & Staples,3,2010,0,POS Card
RCPT-200289,TXN200289,2026-08-05,17:59:00,IKEJA,TILL-01,Fatima Bello,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4430,0,Cash
RCPT-200268,TXN200268,2026-08-14,20:46:00,IKEJA,TILL-02,Amaka Eze,,SKU1023,Ariel Detergent 900g,Household,1,1970,5,Bank Transfer
RCPT-200222,TXN200222,2026-08-04,08:27:00,IKEJA,TILL-01,Fatima Bello,07819910621,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2270,5,POS Card
RCPT-200180,TXN200180,2026-08-13,09:04:00,MiniMart Express - Ikeja,TILL-01,Chidinma Okafor,,SKU1023,Ariel Detergent 900g,Household,5,"₦1,970.00",15,Bank Transfer
RCPT-200173,TXN200173,2026-08-09,19:35:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,,SKU1028,Semovita 2kg,Grains & Staples,1,2400,10,Cash
RCPT-200226,TXN200226,2026-08-11,19:50:00,SURULERE,TILL-01,Ibrahim Musa,,SKU1006,Bigi Cola 50cl,Beverages,1,400,10,ATM Card
RCPT-200023,TXN200023,2026-08-10,07:34 PM,MiniMart Express - Ikeja,TILL-01,Segun Adeyemi,8707960905,SKU1016,Eva Water 75cl,Beverages,1,190,0,cash
RCPT-200083,TXN200083,2026-08-11,10:04:00,Yaba Branch,TILL-03,Segun Adeyemi,7985676253,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3350,10,POS Card
RCPT-200356,TXN200356,2026-08-14,08:18:00,SURULERE,TILL-01,Amaka Eze,,SKU1003,Golden Morn 500g,Grains & Staples,1,1590,5,Cash
RCPT-200197,TXN200197,06-08-2026,10:23:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,"₦5,100.00",0,USSD
RCPT-200119,TXN200119,03-08-2026,18:18:00,Surulere Branch,TILL-01,Blessing Nwosu,07293109700,SKU1015,Close Up Toothpaste 140ml,Personal Care,4,970.00,0,Cash
RCPT-200311,TXN200311,2026-08-07,08:56:00,SURULERE,TILL-01,Ibrahim Musa,8667894103,SKU1018,Maltina 33cl,Beverages,5,₦460.00,5,Cash
RCPT-200343,TXN200343,2026-08-14,19:15:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,08722476083,SKU1030,Nasco Cornflakes 500g,Grains & Staples,5,1720,15,CASH
RCPT-200109,TXN200109,08/08/2026,12:55:00,Yaba Branch,TILL-02,Segun Adeyemi,,SKU1027,Amstel Malta 33cl,Beverages,2,390,0,Transfer
RCPT-200374,TXN200374,2026-08-07,19:04:00,YABA,TILL-01,Ibrahim Musa,+2347477004071,SKU1014,Dettol Soap 65g,Personal Care,3,350,0,transfer
RCPT-200314,TXN200314,2026-08-08,13:07:00,Surulere Branch,TILL-01,Amaka Eze,8658546557,SKU1008,Milo 400g,Beverages,1,2100,0,POS
RCPT-200100,TXN200100,2026-08-10,15:21:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1017,La Casera 50cl,Beverages,3,390,0,Bank Transfer
RCPT-200043,TXN200043,2026-08-06,15:33:00,Ikeja Branch,TILL-01,Ibrahim Musa,,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,940,0,Card
RCPT-200084,TXN200084,11/08/2026,12:27:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,7031103026,SKU1027,Amstel Malta 33cl,Beverages,4,440,0,POS Card
RCPT-200124,TXN200124,03/08/2026,11:24:00,Yaba Branch,TILL-01,Ibrahim Musa,,SKU1015,Close Up Toothpaste 140ml,Personal Care,5,"₦1,010.00",5,USSD
RCPT-200384,TXN200384,07-08-2026,19:30:00,Yaba Branch,TILL-01,Fatima Bello,,SKU1017,La Casera 50cl,Beverages,1,370,0,Bank Transfer
RCPT-200026,TXN200026,2026-08-08,17:31:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,07769988427,SKU1002,Peak Milk Evaporated 170g,Dairy,3,740,15,Card
RCPT-200272,TXN200272,08-08-2026,21:56:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,+2348566996056,SKU1018,Maltina 33cl,Beverages,3,520,10,Cash
RCPT-200286,TXN200286,2026-08-06,18:40:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,,SKU1023,Ariel Detergent 900g,Household,2,1710,15,transfer
RCPT-200008,TXN200008,2026-08-03,19:03:00,SURULERE,TILL-01,Blessing Nwosu,+2348064852051,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"1,970.00",0,Cash
RCPT-200268,TXN200268,2026-08-14,20:46:00,Ikeja Branch,TILL-02,Amaka Eze,,SKU1014,Dettol Soap 65g,Personal Care,2,360,15,Bank Transfer
RCPT-200082,TXN200082,2026-08-03,12:54:00,MiniMart Express - Yaba,TILL-01,Amaka Eze,,SKU1028,Semovita 2kg,Grains & Staples,1,2300,0,POS Card
RCPT-200222,TXN200222,2026-08-04,08:27:00,Ikeja Branch,TILL-01,Fatima Bello,07819910621,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4400,10,POS Card
RCPT-200021,TXN200021,2026-08-03,05:53 PM,Yaba Branch,TILL-02,Amaka Eze,,SKU1028,Semovita 2kg,Grains & Staples,3,2010,0,ussd
RCPT-200266,TXN200266,2026-08-11,01:13 PM,Yaba Branch,TILL-01,Emeka Obi,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1330,5,Cash
RCPT-200335,TXN200335,2026-08-08,17:00:00,IKEJA,TILL-01,Fatima Bello,+2349006630774,SKU1013,Omo Detergent 900g,Household,2,"₦1,610.00",0,Cash
RCPT-200283,TXN200283,14-08-2026,17:34:00,Ikeja Branch,TILL-02,Segun Adeyemi,07981478242,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,"1,940.00",0,ATM Card
RCPT-200383,TXN200383,2026-08-14,17:26:00,Yaba Branch,TILL-03,Tunde Bakare,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,1,190,0,Cash
RCPT-200148,TXN200148,2026-08-03,08:53:00,MiniMart Express - Yaba,TILL-01,Chidinma Okafor,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,₦330.00,0,POS
RCPT-200151,TXN200151,2026-08-07,15:36:00,Ikeja Branch,TILL-01,Blessing Nwosu,8424521726,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4370,5,Card
RCPT-200261,TXN200261,2026-08-06,14:54:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1001,Indomie Noodles 70g,Grains & Staples,2,160,0,Transfer
RCPT-200336,TXN200336,2026-08-02,18:48:00,Yaba Branch,TILL-02,Chidinma Okafor,07381724556,SKU1014,Dettol Soap 65g,Personal Care,1,₦360.00,0,POS Card
RCPT-200077,TXN200077,08-08-2026,17:43:00,Ikeja Branch,TILL-01,Ibrahim Musa,+2349011121669,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,"₦3,640.00",5,Cash
RCPT-200368,TXN200368,2026-08-13,17:56:00,SURULERE,TILL-01,Ibrahim Musa,+2347811520890,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"₦2,010.00",10,Bank Transfer
RCPT-200101,TXN200101,14/08/2026,20:40:00,IKEJA,TILL-02,Tunde Bakare,08938765293,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,320.00,10,pos
RCPT-200323,TXN200323,2026-08-03,21:44:00,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3000,10,pos
RCPT-200245,TXN200245,04/08/2026,07:52:00,MiniMart Express - Yaba,TILL-02,Segun Adeyemi,,SKU1007,Gala Sausage Roll,Snacks,1,270.00,0,Cash
RCPT-200146,TXN200146,2026-08-04,09:55:00,YABA,TILL-03,Fatima Bello,,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"1,740.00",0,cash
RCPT-200266,TXN200266,2026-08-11,13:13:00,Yaba Branch,TILL-01,Emeka Obi,,SKU1026,Chivita Juice 1L,Beverages,1,1260,10,Cash
RCPT-200155,TXN200155,12-08-2026,12:33:00,IKEJA,TILL-01,Ibrahim Musa,8078631945,SKU1014,Dettol Soap 65g,Personal Care,3,400,0,POS Card
RCPT-200232,TXN200232,2026-08-02,11:45:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1007,Gala Sausage Roll,Snacks,2,230,0,Cash
RCPT-200284,TXN200284,2026-08-09,13:18:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,330,10,Bank Transfer
RCPT-200048,TXN200048,2026-08-05,20:05:00,Yaba Branch,TILL-02,Fatima Bello,08642583455,SKU1018,Maltina 33cl,Beverages,1,510,0,Card
RCPT-200113,TXN200113,2026-08-04,17:33:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,07504398166,SKU1003,Golden Morn 500g,Grains & Staples,4,"₦1,500.00",0,Transfer
RCPT-200239,TXN200239,03-08-2026,09:07:00,MiniMart Express - Yaba,TILL-03,Amaka Eze,,SKU1005,Coca-Cola 50cl,Beverages,2,370,5,Transfer
RCPT-200167,TXN200167,2026-08-06,15:18:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1023,Ariel Detergent 900g,Household,1,1930,0,POS Card
RCPT-200227,TXN200227,2026-08-11,09:30:00,Ikeja Branch,TILL-02,Emeka Obi,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,4,6290,0,POS Card
RCPT-200317,TXN200317,2026-08-09,10:11 AM,Surulere Branch,TILL-01,Ibrahim Musa,+2348457399586,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,5940,0,transfer
RCPT-200150,TXN200150,2026-08-05,07:31:00,Surulere Branch,TILL-01,,,SKU1025,Tom Tom Sweet (pack),Snacks,2,300,10,cash
RCPT-200234,TXN200234,2026-08-14,11:46:00,YABA,TILL-01,Ibrahim Musa,,SKU1009,Cowbell Milk Powder 360g,Dairy,1,"1,880.00",0,USSD
RCPT-200361,TXN200361,2026-08-07,17:24:00,SURULERE,TILL-01,Emeka Obi,9009233948,SKU1002,Peak Milk Evaporated 170g,Dairy,3,610,10,Bank Transfer
RCPT-200330,TXN200330,01-08-2026,09:39:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2610,0,POS Card
RCPT-200140,TXN200140,2026-08-11,17:43:00,YABA,TILL-03,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,"2,680.00",10,transfer
RCPT-200126,TXN200126,2026-08-06,20:47:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,+2348916238009,SKU1007,Gala Sausage Roll,Snacks,1,290,0,CASH
RCPT-200159,TXN200159,04-08-2026,18:50:00,SURULERE,TILL-01,Chidinma Okafor,8516454349,SKU1007,Gala Sausage Roll,Snacks,2,₦280.00,0,Transfer
RCPT-200073,TXN200073,2026-08-12,18:34:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,7919878109,SKU1002,Peak Milk Evaporated 170g,Dairy,1,,10,Card
RCPT-200299,TXN200299,2026-08-06,13:27:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,8509839097,SKU1005,Coca-Cola 50cl,Beverages,1,410,0,Bank Transfer
RCPT-200160,TXN200160,12-08-2026,12:37:00,YABA,TILL-03,Chidinma Okafor,7092069406,SKU1007,Gala Sausage Roll,Snacks,1,,0,pos
RCPT-200066,TXN200066,2026-08-06,11:41:00,IKEJA,TILL-02,Blessing Nwosu,08833434205,SKU1029,Dano Milk Powder 400g,Dairy,4,3300,0,cash
RCPT-200333,TXN200333,2026-08-08,13:52:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1008,Milo 400g,Beverages,2,1920,5,POS Card
RCPT-200295,TXN200295,2026-08-06,19:11:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1028,Semovita 2kg,,1,2050,0,pos
RCPT-200247,TXN200247,2026-08-12,13:49:00,SURULERE,TILL-01,Tunde Bakare,8123359066,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,4,4720,5,Cash
RCPT-200369,TXN200369,2026-08-11,13:50:00,IKEJA,TILL-02,Chidinma Okafor,08518580674,SKU1020,Cerelac Infant Cereal 400g,Baby Products,5,"3,450.00",5,POS Card
RCPT-200355,TXN200355,2026-08-08,20:42:00,Ikeja Branch,TILL-01,Blessing Nwosu,08398120431,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2370,15,POS Card
RCPT-200287,TXN200287,05-08-2026,13:28:00,Yaba Branch,TILL-03,Tunde Bakare,,SKU1029,Dano Milk Powder 400g,Dairy,2,"3,080.00",5,Transfer
RCPT-200272,TXN200272,2026-08-08,21:56:00,IKEJA,TILL-01,Ibrahim Musa,+2348566996056,SKU1025,Tom Tom Sweet (pack),Snacks,4,,5,Cash
RCPT-200178,TXN200178,2026-08-04,19:21:00,YABA,TILL-02,Tunde Bakare,08149528427,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,5,4390,10,Cash
RCPT-200102,TXN200102,2026-08-05,16:22:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347789731598,SKU1025,Tom Tom Sweet (pack),Snacks,1,270,15,Transfer
RCPT-200312,TXN200312,2026-08-13,19:15:00,Surulere Branch,TILL-01,Fatima Bello,+2348366140907,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,"4,300.00",0,Cash
RCPT-200362,TXN200362,2026-08-06,12:18:00,YABA,TILL-03,Emeka Obi,7758785708,SKU1017,La Casera 50cl,Beverages,1,370,15,Cash
RCPT-200261,TXN200261,2026-08-06,14:54:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2630,0,Transfer
RCPT-200217,TXN200217,2026-08-09,18:07:00,YABA,TILL-03,Fatima Bello,8749028212,SKU1009,Cowbell Milk Powder 360g,Dairy,5,1730,0,CASH
RCPT-200097,TXN200097,2026-08-04,18:49:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1016,Eva Water 75cl,,2,230,10,Transfer
RCPT-200207,TXN200207,10-08-2026,09:19:00,Yaba Branch,TILL-01,Chidinma Okafor,8836207284,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1130,5,Transfer
RCPT-200317,TXN200317,09/08/2026,10:11:00,Surulere Branch,TILL-01,Ibrahim Musa,+2348457399586,SKU1008,Milo 400g,Beverages,1,2090,0,transfer
RCPT-200353,TXN200353,2026-08-07,09:02:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,8634278473,SKU1026,Chivita Juice 1L,Beverages,1,1270,0,ATM Card
RCPT-200329,TXN200329,2026-08-06,17:27:00,MiniMart Express - Surulere,TILL-01,,,SKU1002,Peak Milk Evaporated 170g,Dairy,2,650,10,POS Card
RCPT-200066,TXN200066,06/08/2026,11:41:00,MiniMart Express - Ikeja,TILL-02,,08833434205,SKU1030,Nasco Cornflakes 500g,,1,"₦1,870.00",0,cash
RCPT-200358,TXN200358,2026-08-13,20:57:00,Ikeja Branch,TILL-02,Fatima Bello,,SKU1027,Amstel Malta 33cl,Beverages,4,440,0,USSD
RCPT-200063,TXN200063,2026-08-09,20:18:00,YABA,TILL-01,Amaka Eze,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,1,170,10,ussd
RCPT-200005,TXN200005,2026-08-09,09:57:00,SURULERE,TILL-01,Emeka Obi,,SKU1027,Amstel Malta 33cl,Beverages,1,460.00,10,Transfer
RCPT-200280,TXN200280,2026-08-05,16:19:00,YABA,TILL-03,Emeka Obi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,920.00,0,POS Card
RCPT-200085,TXN200085,2026-08-10,10:26:00,Yaba Branch,TILL-03,Emeka Obi,+2348892952820,SKU1017,La Casera 50cl,Beverages,1,340,10,pos
RCPT-200147,TXN200147,2026-08-11,09:01:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,3,280.00,10,Bank Transfer
RCPT-200396,TXN200396,14-08-2026,20:53:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1008,Milo 400g,Beverages,1,2110,10,Bank Transfer
RCPT-200329,TXN200329,06-08-2026,17:27:00,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,3,6750,5,POS Card
RCPT-200049,TXN200049,09-08-2026,13:00:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,+2347791689853,SKU1014,Dettol Soap 65g,Personal Care,1,₦390.00,0,ussd
RCPT-200388,TXN200388,2026-08-02,13:38:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,07545856920,SKU1013,Omo Detergent 900g,Household,1,1510,10,CASH
RCPT-200172,TXN200172,2026-08-06,14:32:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1003,Golden Morn 500g,Grains & Staples,1,1320,10,Bank Transfer
RCPT-200187,TXN200187,08-08-2026,19:33:00,YABA,TILL-02,Amaka Eze,,SKU1017,La Casera 50cl,Beverages,2,360.00,0,Bank Transfer
RCPT-200029,TXN200029,2026-08-11,02:50 PM,SURULERE,TILL-01,Tunde Bakare,,SKU1028,Semovita 2kg,Grains & Staples,1,2330,15,Cash
RCPT-200262,TXN200262,2026-08-14,18:31:00,Surulere Branch,TILL-01,Amaka Eze,8408778455,SKU1001,Indomie Noodles 70g,Grains & Staples,1,160,15,transfer
RCPT-200023,TXN200023,10/08/2026,19:34:00,IKEJA,TILL-01,Segun Adeyemi,8707960905,SKU1027,Amstel Malta 33cl,Beverages,1,460,0,cash
RCPT-200356,TXN200356,2026-08-14,08:18:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2490,0,Cash
RCPT-200334,TXN200334,2026-08-06,11:15:00,IKEJA,TILL-01,Chidinma Okafor,,SKU1009,Cowbell Milk Powder 360g,Dairy,3,2020,15,Bank Transfer
RCPT-200055,TXN200055,11/08/2026,13:32:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1029,Dano Milk Powder 400g,Dairy,3,3190,10,transfer
RCPT-200273,TXN200273,2026-08-09,18:09:00,IKEJA,TILL-01,Blessing Nwosu,08312578923,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,4,5090,10,Card
RCPT-200348,TXN200348,2026-08-06,20:18:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,+2347485075411,SKU1028,Semovita 2kg,Grains & Staples,2,2290,5,ATM Card
RCPT-200070,TXN200070,2026-08-11,20:36:00,Yaba Branch,TILL-01,Emeka Obi,,SKU1025,Tom Tom Sweet (pack),Snacks,1,330,0,transfer
RCPT-200122,TXN200122,2026-08-11,18:52:00,Yaba Branch,TILL-01,,7323535062,SKU1028,Semovita 2kg,Grains & Staples,1,,0,POS Card
RCPT-200214,TXN200214,2026-08-11,18:25:00,Ikeja Branch,TILL-01,Fatima Bello,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4680,15,CASH
RCPT-200370,TXN200370,2026-08-09,15:51:00,Surulere Branch,TILL-01,Fatima Bello,+2347612576884,SKU1027,Amstel Malta 33cl,Beverages,1,400.00,0,Bank Transfer
RCPT-200037,TXN200037,2026-08-10,13:37:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,08873865851,SKU1014,Dettol Soap 65g,Personal Care,2,₦350.00,5,Cash
RCPT-200112,TXN200112,2026-08-05,14:31:00,MiniMart Express - Ikeja,TILL-02,Ibrahim Musa,08472122088,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,300,10,Bank Transfer
RCPT-200193,TXN200193,2026-08-02,19:49:00,MiniMart Express - Yaba,TILL-03,Chidinma Okafor,+2347128517218,SKU1010,Mama Gold Rice 5kg,Grains & Staples,-3,6220,10,USSD
RCPT-200079,TXN200079,2026-08-02,15:32:00,IKEJA,TILL-01,Segun Adeyemi,,SKU1029,Dano Milk Powder 400g,Dairy,2,2630,5,transfer
RCPT-200324,TXN200324,2026-08-05,18:12:00,YABA,TILL-03,Segun Adeyemi,,SKU1018,Maltina 33cl,Beverages,1,440,0,POS Card
RCPT-200157,TXN200157,2026-08-14,21:21:00,SURULERE,TILL-01,Blessing Nwosu,+2347028372691,SKU1016,Eva Water 75cl,Beverages,4,,10,POS Card
RCPT-200263,TXN200263,07/08/2026,11:24:00,Surulere Branch,TILL-01,Segun Adeyemi,,SKU1005,Coca-Cola 50cl,Beverages,1,390,0,ussd
RCPT-200305,TXN200305,12-08-2026,19:31:00,SURULERE,TILL-01,Tunde Bakare,,SKU1016,Eva Water 75cl,Beverages,4,,0,USSD
RCPT-200296,TXN200296,2026-08-07,08:24:00,Ikeja Branch,TILL-01,Emeka Obi,+2347215808819,SKU1018,Maltina 33cl,Beverages,1,,15,USSD
RCPT-200003,TXN200003,05/08/2026,15:52:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347908988360,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4480,5,Cash
RCPT-200255,TXN200255,2026-08-05,15:01:00,SURULERE,TILL-01,Blessing Nwosu,07333406815,SKU1018,Maltina 33cl,Beverages,1,510.00,5,POS Card
RCPT-200153,TXN200153,2026-08-08,19:12:00,IKEJA,TILL-01,Amaka Eze,08027645409,SKU1016,Eva Water 75cl,Beverages,5,₦210.00,5,CASH
